graph_group,graph_id,weighted_alg,n_nodes,n_edges,weighted,directed,time,path_centrality,path_length,path_nodes_traversed,path,diam_centrality,diam,diam_nodes_traversed,diam_path
5000-ws-10,ws_5000_4_10_27,False,5000,10000,False,False,369.0553456,47,17,18,"[274, 276, 278, 2369, 1237, 1239, 2469, 536, 3201, 3203, 4506, 3649, 3648, 1007, 480, 482, 484, 486]",42,24,25,"[2326, 2324, 2322, 2320, 2318, 2316, 2314, 3046, 3715, 3717, 3718, 3720, 2675, 131, 132, 134, 136, 138, 140, 4269, 4271, 4272, 4274, 4276, 4278]"
5000-ws-10,ws_5000_4_10_28,False,5000,10000,False,False,353.7224587,46,16,17,"[3401, 3399, 3134, 3132, 895, 4502, 1721, 1723, 1724, 2408, 2410, 2411, 2517, 2519, 2520, 2177, 2179]",42,21,22,"[1162, 1160, 1158, 1157, 1101, 3557, 3558, 818, 336, 4074, 4073, 2159, 1838, 1836, 1022, 1023, 2193, 2191, 2189, 2187, 2185, 2184]"
5000-ws-10,ws_5000_4_10_29,False,5000,10000,False,False,359.0005661,48,17,18,"[466, 464, 462, 460, 4659, 4657, 4655, 4656, 4725, 4727, 4729, 1960, 2001, 2817, 2815, 1106, 1104, 3561]",40,22,23,"[440, 441, 443, 445, 3270, 3268, 3266, 3264, 3816, 3817, 1925, 1924, 1922, 3076, 3074, 3073, 3071, 4227, 4229, 4231, 4366, 4364, 4362]"
5000-ws-10,ws_5000_4_10_3,False,5000,10000,False,False,368.0457302,48,18,19,"[2, 0, 4998, 4996, 129, 3334, 3333, 1461, 4170, 4172, 4174, 2204, 1091, 408, 407, 405, 2886, 1994, 1996]",42,20,21,"[135, 136, 138, 140, 142, 4691, 4689, 1911, 1262, 1260, 1258, 2773, 2772, 615, 617, 619, 621, 2311, 2313, 2315, 2317]"
5000-ws-10,ws_5000_4_10_4,False,5000,10000,False,False,376.196532,46,16,17,"[16, 14, 13, 3065, 2473, 404, 405, 3888, 3890, 1145, 1586, 4599, 4183, 4274, 4272, 733, 735]",42,21,22,"[344, 346, 348, 350, 351, 353, 3905, 3903, 4727, 4728, 606, 604, 137, 3875, 3873, 3420, 3418, 3416, 3414, 3412, 3410, 3408]"
5000-ws-10,ws_5000_4_10_5,False,5000,10000,False,False,372.2947434,44,18,19,"[4389, 4387, 4385, 4383, 4381, 4379, 3755, 4277, 390, 388, 3117, 3118, 3120, 3122, 3124, 3126, 3128, 2319, 2317]",39,22,23,"[4228, 4229, 4231, 4233, 4235, 4237, 1602, 1601, 75, 77, 1342, 1340, 2504, 2502, 4406, 4404, 4403, 2162, 4962, 4960, 4958, 4956, 4955]"
5000-ws-10,ws_5000_4_10_6,False,5000,10000,False,False,365.5358181,48,18,19,"[48, 46, 44, 3473, 3475, 3477, 4287, 3254, 556, 2428, 2426, 4162, 4164, 635, 3616, 3615, 3613, 2205, 2203]",42,23,24,"[1301, 1302, 1020, 1019, 1017, 1018, 3715, 3716, 677, 675, 676, 4854, 4855, 2086, 3562, 3561, 1353, 1355, 1357, 1359, 1361, 1363, 1365, 1367]"
5000-ws-10,ws_5000_4_10_7,False,5000,10000,False,False,372.2244279,47,15,16,"[1141, 3972, 3974, 243, 4403, 4402, 4400, 512, 3726, 3724, 1601, 2885, 2887, 2889, 3430, 4705]",46,21,22,"[1641, 1639, 1638, 1636, 3803, 1454, 1452, 1451, 4402, 4403, 243, 1828, 1827, 1590, 2660, 2658, 2657, 4453, 4451, 4449, 4447, 4446]"
5000-ws-10,ws_5000_4_10_8,False,5000,10000,False,False,368.8310792,47,23,24,"[1706, 1708, 1710, 1712, 1714, 1716, 2026, 2028, 1535, 711, 712, 1350, 1348, 4604, 4606, 3263, 3261, 4026, 4025, 1123, 3453, 3455, 3457, 3459]",39,26,27,"[1614, 1616, 1618, 1620, 1622, 1624, 1626, 4558, 450, 451, 1898, 1896, 1895, 1894, 3590, 3588, 3587, 2028, 2026, 1716, 1714, 1712, 1710, 1708, 1706, 1704, 1703]"
5000-ws-10,ws_5000_4_10_9,False,5000,10000,False,False,363.8956556,46,18,19,"[2410, 2408, 1694, 1695, 4714, 1799, 1801, 1803, 1805, 190, 192, 4735, 4733, 1476, 3618, 3512, 3514, 3516, 3518]",44,20,21,"[84, 86, 88, 90, 92, 281, 283, 53, 51, 50, 1396, 950, 1239, 3455, 4318, 4320, 173, 171, 169, 167, 166]"
5000-ws-20,ws_5000_4_20_0,False,5000,10000,False,False,360.3259332,45,13,14,"[1900, 1898, 1055, 1054, 122, 2598, 2597, 2302, 4497, 4498, 281, 4574, 4205, 4206]",39,16,17,"[1572, 1574, 240, 238, 236, 4155, 4157, 730, 2380, 2214, 2212, 4291, 1100, 4537, 4536, 4538, 4539]"
5000-ws-20,ws_5000_4_20_1,False,5000,10000,False,False,368.0850146,44,13,14,"[1838, 1836, 4896, 4443, 2349, 2628, 2630, 4209, 4789, 1572, 1570, 972, 3375, 3374]",39,15,16,"[685, 683, 681, 679, 680, 1090, 1091, 273, 3263, 3262, 3260, 4191, 4193, 4602, 4600, 4598]"
5000-ws-20,ws_5000_4_20_10,False,5000,10000,False,False,363.0215097,44,12,13,"[3020, 1136, 2198, 2200, 686, 688, 3395, 1471, 1472, 1738, 3127, 4297, 4295]",31,16,17,"[4212, 4214, 4216, 4217, 1976, 4972, 4973, 2674, 2672, 2670, 2669, 2667, 4816, 4815, 4813, 4811, 4809]"
5000-ws-20,ws_5000_4_20_11,False,5000,10000,False,False,365.7559127,43,13,14,"[80, 82, 3131, 2575, 1059, 1057, 4915, 4917, 4919, 2334, 2332, 4262, 2305, 320]",40,16,17,"[1452, 1454, 1456, 2078, 2080, 996, 994, 993, 991, 989, 987, 2468, 2466, 2964, 2962, 2960, 2959]"
5000-ws-20,ws_5000_4_20_12,False,5000,10000,False,False,366.4764698,42,12,13,"[3464, 507, 509, 2248, 479, 3875, 2024, 2022, 4443, 2485, 1598, 1600, 1888]",38,16,17,"[4602, 4600, 4608, 4609, 1159, 2775, 4784, 4785, 3108, 3106, 2885, 2887, 1491, 1492, 4940, 4938, 4936]"
5000-ws-20,ws_5000_4_20_13,False,5000,10000,False,False,362.2630311,43,12,13,"[607, 605, 604, 2669, 2671, 2033, 2031, 2068, 2069, 3434, 4302, 4968, 3789]",40,17,18,"[3772, 3773, 3775, 3777, 4639, 3399, 3398, 4929, 4927, 4041, 2184, 4678, 4677, 3968, 3970, 3972, 3974, 3976]"
5000-ws-20,ws_5000_4_20_14,False,5000,10000,False,False,351.7098186,43,13,14,"[399, 3310, 3678, 2552, 2550, 2323, 2324, 2322, 2320, 4521, 4523, 873, 871, 866]",41,16,17,"[865, 866, 871, 873, 4523, 4521, 2320, 4174, 3226, 3224, 672, 671, 816, 1019, 1017, 1015, 1013]"
5000-ws-20,ws_5000_4_20_15,False,5000,10000,False,False,348.37358,42,12,13,"[4252, 71, 2644, 2752, 3675, 351, 891, 3859, 2290, 3091, 3092, 4484, 4486]",38,15,16,"[956, 958, 960, 4811, 3136, 3134, 2200, 2548, 2549, 682, 2146, 2144, 1145, 1143, 1141, 1140]"
5000-ws-20,ws_5000_4_20_16,False,5000,10000,False,False,362.9149184,45,12,13,"[2483, 3263, 1900, 3835, 2695, 90, 88, 1071, 4262, 3050, 4983, 4982, 4537]",34,17,18,"[1494, 1496, 1498, 1279, 1277, 1275, 1274, 1276, 164, 1660, 2240, 2242, 2244, 4506, 4505, 4503, 4501, 4499]"
5000-ws-20,ws_5000_4_20_17,False,5000,10000,False,False,368.9064954,46,12,13,"[2862, 146, 145, 1038, 1037, 1341, 2237, 2239, 1974, 1328, 1209, 1211, 1213]",33,16,17,"[382, 383, 385, 689, 690, 2776, 1039, 1041, 2761, 4143, 4142, 4144, 472, 471, 473, 475, 477]"
5000-ws-20,ws_5000_4_20_18,False,5000,10000,False,False,364.733567,45,12,13,"[2278, 2277, 3037, 4851, 3849, 3851, 1458, 1331, 1329, 2699, 2743, 2744, 3485]",40,17,18,"[144, 142, 2585, 2584, 2582, 4428, 4430, 4042, 4757, 2721, 2722, 557, 4052, 4050, 4048, 4046, 4044, 4043]"
5000-ws-20,ws_5000_4_20_19,False,5000,10000,False,False,355.3795432,45,13,14,"[3136, 3213, 3211, 3611, 3612, 4271, 1546, 4465, 4621, 4619, 4697, 2928, 3708, 3706]",38,16,17,"[3143, 3141, 3139, 3137, 3136, 3213, 3211, 3611, 3612, 4271, 4269, 3191, 514, 515, 516, 4280, 4282]"
5000-ws-20,ws_5000_4_20_2,False,5000,10000,False,False,361.7361958,44,11,12,"[2434, 243, 2277, 712, 3602, 4063, 508, 1758, 1760, 2511, 3161, 3163]",38,15,16,"[238, 240, 242, 243, 2277, 712, 3602, 437, 435, 433, 1787, 3677, 3676, 1612, 1611, 1609]"
5000-ws-20,ws_5000_4_20_20,False,5000,10000,False,False,363.4555219,44,13,14,"[1258, 1260, 4046, 4387, 499, 498, 3225, 2099, 1302, 1303, 1153, 2403, 2401, 2399]",37,18,19,"[1942, 1944, 1946, 1948, 1950, 1952, 1954, 1956, 731, 733, 734, 2808, 2810, 252, 253, 838, 2080, 2082, 2084]"
5000-ws-20,ws_5000_4_20_21,False,5000,10000,False,False,362.1146347,46,12,13,"[2083, 2085, 2087, 563, 3276, 1013, 639, 641, 642, 644, 1538, 3912, 4485]",37,17,18,"[1219, 1217, 1218, 2784, 2783, 2782, 2781, 1977, 1975, 2034, 4605, 4427, 851, 852, 4217, 2817, 2819, 2821]"
5000-ws-20,ws_5000_4_20_22,False,5000,10000,False,False,360.4664173,44,14,15,"[2193, 2191, 2461, 2459, 3255, 1222, 1127, 636, 3219, 874, 3184, 3885, 3886, 4657, 4659]",40,16,17,"[1740, 1738, 1736, 1734, 1422, 1245, 1246, 2288, 2290, 3873, 295, 297, 1194, 1192, 4168, 4169, 2236]"
5000-ws-20,ws_5000_4_20_23,False,5000,10000,False,False,363.8103038,43,14,15,"[3693, 3691, 3690, 4978, 3910, 3909, 3907, 3905, 4293, 4292, 198, 197, 2790, 2792, 2794]",42,15,16,"[2794, 2792, 2790, 197, 198, 4292, 4293, 3905, 3907, 3909, 3910, 4978, 3690, 3691, 3693, 3692]"
5000-ws-20,ws_5000_4_20_24,False,5000,10000,False,False,359.5395871,43,11,12,"[3949, 3991, 3989, 4596, 4597, 2417, 4355, 4939, 4940, 999, 4968, 4966]",36,16,17,"[806, 807, 809, 811, 813, 3900, 3898, 1081, 1079, 1077, 1076, 1074, 2851, 2853, 3235, 3233, 3231]"
5000-ws-20,ws_5000_4_20_25,False,5000,10000,False,False,361.3858318,46,12,13,"[2410, 2412, 2413, 1280, 1968, 272, 4696, 1568, 3901, 2178, 3882, 4148, 2096]",36,16,17,"[2901, 2903, 2905, 2907, 2909, 4319, 577, 578, 3006, 3830, 3832, 3833, 1644, 3178, 3907, 3906, 3904]"
5000-ws-20,ws_5000_4_20_26,False,5000,10000,False,False,360.5152595,41,12,13,"[544, 542, 4760, 1640, 120, 118, 1871, 1788, 1790, 2968, 3347, 3349, 3351]",40,15,16,"[3591, 3593, 3131, 3130, 3128, 1336, 1293, 3573, 109, 107, 105, 52, 4871, 4873, 4875, 4877]"
5000-ws-20,ws_5000_4_20_27,False,5000,10000,False,False,356.0789519,46,13,14,"[344, 342, 2133, 1819, 1821, 1823, 1353, 1069, 2789, 2791, 733, 607, 747, 745]",37,16,17,"[449, 451, 453, 455, 457, 440, 845, 4403, 4402, 4401, 3067, 3069, 753, 3798, 3796, 4372, 4374]"
5000-ws-20,ws_5000_4_20_28,False,5000,10000,False,False,350.1948858,43,13,14,"[952, 4406, 4408, 2523, 2521, 519, 521, 178, 179, 1836, 1834, 609, 1755, 1753]",40,16,17,"[2284, 2282, 2280, 2278, 751, 750, 4114, 4113, 2486, 4726, 4728, 3349, 2668, 2666, 2664, 2662, 2660]"
5000-ws-20,ws_5000_4_20_29,False,5000,10000,False,False,350.6076002,44,14,15,"[855, 854, 1818, 2086, 2084, 3121, 3119, 1129, 1127, 1125, 3870, 3495, 3493, 3581, 3583]",38,17,18,"[4357, 4355, 4353, 4352, 944, 942, 2368, 2366, 1961, 1963, 1965, 1927, 1925, 4978, 4976, 4974, 4972, 4970]"
5000-ws-20,ws_5000_4_20_3,False,5000,10000,False,False,359.7520196,44,14,15,"[1348, 3475, 1212, 1213, 1215, 2690, 2688, 2687, 4398, 4396, 3004, 3002, 3053, 3052, 3050]",39,17,18,"[1345, 1346, 1348, 3475, 1212, 1213, 1215, 2690, 2688, 2687, 4398, 4396, 4394, 4393, 4805, 4803, 4801, 4799]"
5000-ws-20,ws_5000_4_20_4,False,5000,10000,False,False,363.2269268,43,12,13,"[317, 315, 3427, 3426, 1790, 3584, 3583, 2529, 2840, 1422, 2490, 2488, 2486]",35,16,17,"[3236, 3237, 3239, 3241, 3243, 3245, 3213, 3019, 952, 953, 4112, 4110, 4108, 4106, 2370, 4334, 4336]"
5000-ws-20,ws_5000_4_20_5,False,5000,10000,False,False,360.9171554,42,13,14,"[3178, 1056, 1055, 1053, 3263, 3261, 2266, 520, 2293, 4043, 4041, 4039, 4077, 2563]",39,16,17,"[2533, 2535, 2537, 1794, 1795, 3972, 3974, 3975, 4027, 2610, 2609, 2607, 3428, 3427, 3425, 3423, 3421]"
5000-ws-20,ws_5000_4_20_6,False,5000,10000,False,False,357.6352846,43,11,12,"[2107, 2329, 2327, 2325, 4884, 2030, 2588, 4488, 4490, 3685, 4690, 4689]",39,15,16,"[2102, 2100, 2099, 812, 2164, 404, 4762, 4763, 4234, 4235, 1599, 1601, 3021, 3022, 3023, 3025]"
5000-ws-20,ws_5000_4_20_7,False,5000,10000,False,False,366.6403697,43,13,14,"[406, 3103, 1417, 4879, 2235, 999, 997, 3700, 1749, 1747, 1745, 2457, 2458, 2460]",39,17,18,"[3232, 357, 359, 361, 76, 77, 4509, 2856, 4460, 3370, 3368, 2356, 4597, 4596, 1919, 1917, 1915, 1913]"
5000-ws-20,ws_5000_4_20_8,False,5000,10000,False,False,349.718303,43,13,14,"[321, 319, 2011, 494, 2587, 2585, 1827, 203, 202, 200, 2969, 825, 405, 404]",33,17,18,"[271, 273, 275, 276, 277, 279, 281, 4685, 4903, 4905, 3738, 3739, 908, 910, 4363, 4361, 4359, 4357]"
5000-ws-20,ws_5000_4_20_9,False,5000,10000,False,False,352.7252474,44,12,13,"[95, 97, 99, 952, 950, 3674, 2948, 2950, 2951, 4294, 4293, 2272, 3497]",36,16,17,"[1209, 1211, 1213, 4966, 4964, 1446, 1444, 1443, 3997, 3999, 2320, 2319, 2317, 2565, 2563, 2561, 2560]"
real-instances,dolphins_62,False,62,159,False,False,0.030438358,36,6,7,"[10, 18, 2, 37, 38, 44, 30]",30,8,9,"[61, 33, 14, 18, 2, 37, 38, 44, 47]"
real-instances,krebs_62,False,62,153,False,False,0.026393854,40,3,4,"[21, 45, 38, 16]",38,5,6,"[5, 15, 60, 38, 45, 21]"
real-instances,sandi_auths_86,False,86,124,False,False,0.043525973,34,7,8,"[66, 2, 33, 44, 3, 30, 61, 49]",32,11,12,"[25, 17, 66, 2, 33, 44, 3, 30, 61, 49, 60, 29]"
real-instances,ieeebus_118,False,118,179,False,False,0.091270199,33,8,9,"[59, 54, 49, 69, 77, 80, 98, 100, 92]",32,14,15,"[2, 12, 16, 17, 30, 38, 65, 68, 81, 80, 98, 100, 92, 89, 90]"
real-instances,santafe_118,False,118,200,False,False,0.087431532,92,10,11,"[54, 64, 3, 48, 76, 72, 74, 38, 100, 94, 13]",90,12,13,"[113, 13, 94, 100, 38, 74, 72, 76, 48, 3, 64, 54, 31]"
real-instances,USAir97_332_2126,False,332,2126,False,False,2.17128672,206,3,4,"[261, 118, 8, 13]",167,6,7,"[252, 230, 118, 313, 329, 327, 332]"
real-instances,copenhagen-calls-directed,False,536,924,False,TRUE,0.412454792,63,16,17,"[349, 9, 412, 72, 143, 289, 195, 168, 38, 382, 255, 475, 157, 399, 262, 112, 318]",61,21,22,"[111, 349, 9, 412, 72, 143, 289, 195, 168, 38, 382, 255, 475, 157, 399, 262, 112, 318, 140, 159, 340, 395]"
real-instances,copenhagen-calls-undirected,False,536,621,False,False,0.806460709,66,15,16,"[266, 481, 225, 107, 325, 313, 218, 271, 60, 195, 168, 38, 334, 344, 296, 118]",41,22,23,"[106, 353, 266, 481, 225, 107, 325, 313, 218, 271, 60, 195, 289, 211, 35, 129, 158, 318, 259, 159, 340, 395, 405]"
real-instances,copenhagen-sms-directed,False,568,1303,False,TRUE,1.121019208,49,18,19,"[278, 80, 419, 320, 234, 360, 69, 358, 39, 284, 22, 261, 60, 486, 507, 266, 281, 387, 66]",30,22,23,"[140, 440, 99, 345, 218, 432, 134, 525, 315, 532, 264, 29, 289, 196, 67, 381, 360, 234, 376, 96, 365, 418, 430]"
real-instances,copenhagen-sms-undirected,False,568,697,False,False,1.31226425,50,10,11,"[79, 262, 3, 136, 307, 346, 169, 323, 374, 470, 212]",42,20,21,"[47, 278, 80, 419, 320, 234, 360, 69, 358, 173, 3, 325, 481, 119, 541, 435, 334, 349, 108, 237, 204]"
real-instances,bus_662_906,False,662,906,False,False,3.876574494,50,20,21,"[45, 234, 404, 358, 355, 427, 370, 410, 414, 413, 393, 441, 379, 306, 309, 328, 75, 44, 67, 296, 233]",45,25,26,"[101, 233, 296, 67, 44, 75, 328, 309, 306, 379, 441, 393, 566, 567, 581, 555, 453, 573, 525, 450, 533, 522, 502, 495, 546, 468]"
real-instances,email_1133,False,1133,5451,False,False,26.53282261,187,4,5,"[16, 105, 333, 564, 483]",159,8,9,"[1103, 768, 186, 76, 105, 333, 658, 1087, 1132]"
real-instances,cerevisae_1458_1948,False,1458,1948,False,False,22.8864204,156,7,8,"[70, 147, 253, 819, 844, 204, 567, 130]",57,19,20,"[132, 555, 549, 1134, 1409, 340, 1168, 67, 72, 11, 601, 970, 1101, 129, 612, 991, 611, 621, 988, 843]"
real-instances,soc-sign-bitcoinalpha,False,3783,24186,False,TRUE,434.1607214,826,36,4,"[712, 1, 2, 3]",167,122,10,"[1126, 930, 678, 76, 77, 24, 562, 1466, 936, 1275]"
real-instances,soc-sign-bitcoinotc,False,5881,35592,False,TRUE,1620.180429,1421,42,10,"[5475, 35, 2067, 3452, 5193, 4172, 5384, 3988, 3129, 943]",359,147,14,"[2737, 2738, 2676, 2674, 2672, 2067, 2670, 1543, 135, 2877, 757, 1186, 1187, 1188]"
real-instances,advogato-directed,False,6539,51127,False,TRUE,1338.121603,1318,4,5,"[2225, 156, 596, 231, 283]",318,11,12,"[337, 338, 2543, 1682, 650, 790, 609, 1235, 5322, 5323, 5455, 6038]"
